"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043207","response to external biotic stimulus",486,0.246204434332198,1.59814210003287,7.47106499016006e-05,0.00116276938755946,0.000990541678838925,1411,"tags=31%, list=23%, signal=26%","Cd74/Serpina3f/F830016B08Rik/Tmem106a/Gbp4/Ly6a/Gbp9/Pbld1/Ifit1/Stx11/Cd200/Hck/Tlr3/Abcb1a/Ifit1bl2/Ccl3/Wfdc2/Ifi213/Unc13b/Elane/Arg1/Nod2/Zbp1/Kyat1/Kynu/Batf2/Rnase4/Ddit4/Naaladl2/Rgs1/Ccl4/Relb/Nfkbiz/Klrb1f/Pde2a/Sfn/Csf1/Susd4/Tnip3/Oas2/Pbld2/Trim30c/Isg15/Cadm1/Chd7/Cd55/Trim30b/Syt11/Pdcd1lg2/Ddx60/Iigp1/Oas3/Trim17/Slfn2/Ifi44/Rsad2/Gm12185/Tnfrsf14/Oasl2/Nectin4/Cd86/C1rl/Il27/Wfdc18/P2rx7/Ifitm7/Rab34/Nmb/Tbkbp1/Slc30a1/Gm11772/Ptafr/Hvcn1/Cr2/Irf7/Bank1/Gimap6/Gbp6/Il12rb1/Ccl27a/Rtp4/Nod1/AA467197/App/Gbp5/Trim34a/Isg20/Abcf3/Samhd1/Vamp4/Oasl1/Pld3/Zfp36/Cd274/Trim12a/Pim1/Rnase6/Wdfy1/Map4k2/Hpgds/Neurl3/Znfx1/Cmpk2/Casp9/Ifitm1/Ppard/Stxbp4/Trim12c/Ccl5/Kcnk6/Pygl/Star/Irgm2/C1ra/Wfdc17/Tnfrsf11a/Trim30d/Casp4/Mecom/Pglyrp2/Mmp2/Tfeb/Fos/Axl/Mgst1/Gimap5/Pla2g6/Ifi206/Stat2/Tnfrsf1b/Car5b/Nlrp1b/Ikbke/Parp14/Rnf19b/Il18/Ifitm3/Oas1c/Slfn8/Vnn1/Abca1/Stat1/Gpr146/Tslp/Gata3/Letmd1/Irak3/Plscr4/Tirap/Rara"
"GO:0051707","response to other organism",486,0.246204434332198,1.59814210003287,7.47106499016006e-05,0.00116276938755946,0.000990541678838925,1411,"tags=31%, list=23%, signal=26%","Cd74/Serpina3f/F830016B08Rik/Tmem106a/Gbp4/Ly6a/Gbp9/Pbld1/Ifit1/Stx11/Cd200/Hck/Tlr3/Abcb1a/Ifit1bl2/Ccl3/Wfdc2/Ifi213/Unc13b/Elane/Arg1/Nod2/Zbp1/Kyat1/Kynu/Batf2/Rnase4/Ddit4/Naaladl2/Rgs1/Ccl4/Relb/Nfkbiz/Klrb1f/Pde2a/Sfn/Csf1/Susd4/Tnip3/Oas2/Pbld2/Trim30c/Isg15/Cadm1/Chd7/Cd55/Trim30b/Syt11/Pdcd1lg2/Ddx60/Iigp1/Oas3/Trim17/Slfn2/Ifi44/Rsad2/Gm12185/Tnfrsf14/Oasl2/Nectin4/Cd86/C1rl/Il27/Wfdc18/P2rx7/Ifitm7/Rab34/Nmb/Tbkbp1/Slc30a1/Gm11772/Ptafr/Hvcn1/Cr2/Irf7/Bank1/Gimap6/Gbp6/Il12rb1/Ccl27a/Rtp4/Nod1/AA467197/App/Gbp5/Trim34a/Isg20/Abcf3/Samhd1/Vamp4/Oasl1/Pld3/Zfp36/Cd274/Trim12a/Pim1/Rnase6/Wdfy1/Map4k2/Hpgds/Neurl3/Znfx1/Cmpk2/Casp9/Ifitm1/Ppard/Stxbp4/Trim12c/Ccl5/Kcnk6/Pygl/Star/Irgm2/C1ra/Wfdc17/Tnfrsf11a/Trim30d/Casp4/Mecom/Pglyrp2/Mmp2/Tfeb/Fos/Axl/Mgst1/Gimap5/Pla2g6/Ifi206/Stat2/Tnfrsf1b/Car5b/Nlrp1b/Ikbke/Parp14/Rnf19b/Il18/Ifitm3/Oas1c/Slfn8/Vnn1/Abca1/Stat1/Gpr146/Tslp/Gata3/Letmd1/Irak3/Plscr4/Tirap/Rara"
"GO:0040012","regulation of locomotion",316,0.269814818116325,1.67369100190488,7.70335160954562e-05,0.00119349664756037,0.00101671766182667,1171,"tags=27%, list=19%, signal=23%","Slit2/Plpp3/Cd74/Pdgfa/Ntng1/Pdgfc/Mtus1/Nav3/Rhoj/Gas6/Jup/Egr1/Klf4/Fzd4/Fam110c/Cd200/Sdc4/Ccl3/Epha1/Robo1/Mcc/Elane/Pdgfd/Tcaf1/Nod2/Sema3d/Cfap45/Ccl4/Mmp28/Jam3/Ctsh/Plxna1/Csf1/Ppargc1a/Srf/Dbn1/Mmrn1/Pitx2/Prkx/Cxcl17/Itgb3/Tnfrsf14/Robo4/Thbs1/Cpeb1/Ptafr/Ptprm/Phactr1/Plcb1/Sema7a/Sdc2/Ccl27a/Rin2/Ntng2/App/Cd200r1/Pink1/Arap3/Cd274/Glipr2/Ets1/Rap2a/Dusp22/Ttbk2/St6gal1/Ryk/Capn1/Ifitm1/Ppard/Ccl5/Rgcc/Camsap3/Abi3/Hbegf/P2rx4/Meak7/Mylk/Myadm/Mmp2/Plxna4/Syde1/Dnaja4/Epcam/Robo3"
"GO:0003006","developmental process involved in reproduction",278,-0.277452196965928,-1.67843111452286,9.12407018870574e-05,0.00140724397865443,0.00119880504945015,717,"tags=22%, list=12%, signal=20%","Nanos1/Alms1/Catspere2/Cntln/Cxcr4/Gal3st1/Klc3/Neurl4/Slc26a6/Hps1/Spag6l/Hfm1/Sass6/Slc19a2/Dmc1/Mycbpap/Bok/Spdya/Tnk2/Drc7/Spag4/Aurka/Rad51c/Fancf/Fbxo5/Tuba8/Cep128/Ccnb1/E2f1/Adam2/Hmgb2/Chtf18/Rrm1/Rad18/Ndc1/Rab13/Ddias/Fmn2/Plk4/Racgap1/Mns1/Cdc25b/Zfp41/Brca2/Ptn/Srd5a1/E2f8/Trip13/E2f7/Brip1/Cit/Rps6ka2/Cip2a/Fanca/Kif18a/Greb1l/Spata32/Aspm/Gfra1/Cfap61/Tspan8"
"GO:0071675","regulation of mononuclear cell migration",51,0.468319375982762,2.11407474896681,9.80175068829331e-05,0.00150498629402315,0.00128206991537695,769,"tags=33%, list=13%, signal=29%","Slit2/Mtus1/Gas6/Cd200/Ccl3/Pdgfd/Mmp28/Jam3/Csf1/Cxcl17/Itgb3/Tnfrsf14/Thbs1/Plcb1/Ccl27a/App/Cd200r1"
"GO:0090169","regulation of spindle assembly",12,-0.739426207909869,-2.24550192900658,9.86644712235621e-05,0.00150815691727445,0.00128477091052862,812,"tags=58%, list=13%, signal=51%","Rcc1/Sass6/Plk1/Ccsap/Stil/Spag5/Gpsm2"
"GO:0042770","signal transduction in response to DNA damage",80,-0.416356577042508,-2.06963778937739,0.000100201104778002,0.00151933700666065,0.00129429502135288,1081,"tags=38%, list=18%, signal=31%","Rpa2/Paxip1/Rnf168/Rfwd3/Chek1/Donson/Mrnip/Topbp1/Rad9a/Tipin/Dtl/Wdr76/Cdkn1a/E2f1/Blm/Pidd1/Cdk1/Atad5/Plk1/Rad51/Brca2/Brca1/Bard1/Clspn/E2f7/Eme1/Fancd2/Ticrr/Foxm1/D7Ertd443e"
"GO:0001816","cytokine production",254,0.287209066503048,1.72437563753954,0.000100283342145241,0.00151933700666065,0.00129429502135288,1466,"tags=37%, list=24%, signal=30%","Cd74/Cd7/Nav3/Gas6/Tmem106a/Egr1/Gbp4/Chil5/Klf4/Pbld1/Ltb/Cd200/Il7/Tlr3/Ccl3/Elane/Sulf2/Arg1/Nod2/Zfp287/Ccl4/Relb/Rora/Oas2/Pbld2/Isg15/Ccm2l/Cadm1/Cd55/Syt11/Pdcd1lg2/Cxcl17/Oas3/Per1/Rsad2/Tnfrsf14/Lurap1/Gprc5b/Il27/P2rx7/Thbs1/Il1r2/Nmb/Prg4/Ptafr/Mpl/Irf7/Bank1/Il12rb1/Plcb1/Sema7a/Nod1/App/Zbtb39/Gbp5/Cd276/Cd200r1/Pld3/Zfp36/Icosl/Cd274/Card11/Socs1/Setd4/Ccl5/Rgcc/Cd46/Irgm2/Zbtb2/Casp4/Sigirr/Pglyrp2/F11r/Xaf1/Axl/Gimap5/Tnfrsf1b/Nlrp1b/Prkcq/Ikbke/Laptm4b/Il18/Oas1c/Stat3/Slc37a4/Stat1/Tslp/Gata3/Irak3/Tirap/Rara/Htr2b/Trib2/Tnfrsf1a/Arrdc4"
"GO:0007140","male meiotic nuclear division",22,-0.614669585045082,-2.25695759541479,0.000101770595100785,0.00153507717015457,0.00130770377474739,580,"tags=50%, list=10%, signal=45%","Suv39h2/Dmc1/Spdya/Rad51c/Chtf18/Brca2/Fignl1/Trip13/Fanca/Kif18a/Sgo2a"
"GO:0001817","regulation of cytokine production",253,0.289136928159325,1.73534708144461,0.000125077162743069,0.0018783517773345,0.00160013304691156,1466,"tags=38%, list=24%, signal=30%","Cd74/Cd7/Nav3/Gas6/Tmem106a/Egr1/Gbp4/Chil5/Klf4/Pbld1/Ltb/Cd200/Il7/Tlr3/Ccl3/Elane/Sulf2/Arg1/Nod2/Zfp287/Ccl4/Relb/Rora/Oas2/Pbld2/Isg15/Ccm2l/Cadm1/Cd55/Syt11/Pdcd1lg2/Cxcl17/Oas3/Per1/Rsad2/Tnfrsf14/Lurap1/Gprc5b/Il27/P2rx7/Thbs1/Il1r2/Nmb/Prg4/Ptafr/Mpl/Irf7/Bank1/Il12rb1/Plcb1/Sema7a/Nod1/App/Zbtb39/Gbp5/Cd276/Cd200r1/Pld3/Zfp36/Icosl/Cd274/Card11/Socs1/Setd4/Ccl5/Rgcc/Cd46/Irgm2/Zbtb2/Casp4/Sigirr/Pglyrp2/F11r/Xaf1/Axl/Gimap5/Tnfrsf1b/Nlrp1b/Prkcq/Ikbke/Laptm4b/Il18/Oas1c/Stat3/Slc37a4/Stat1/Tslp/Gata3/Irak3/Tirap/Rara/Htr2b/Trib2/Tnfrsf1a/Arrdc4"
"GO:2000145","regulation of cell motility",305,0.271390901776848,1.67731061257929,0.000150793277742276,0.00225465582091508,0.00192069948344678,1169,"tags=26%, list=19%, signal=22%","Slit2/Plpp3/Cd74/Pdgfa/Ntng1/Pdgfc/Mtus1/Nav3/Rhoj/Gas6/Jup/Egr1/Klf4/Fzd4/Fam110c/Cd200/Sdc4/Ccl3/Epha1/Robo1/Mcc/Elane/Pdgfd/Tcaf1/Nod2/Sema3d/Cfap45/Ccl4/Mmp28/Jam3/Ctsh/Plxna1/Csf1/Ppargc1a/Srf/Mmrn1/Pitx2/Prkx/Cxcl17/Itgb3/Tnfrsf14/Robo4/Thbs1/Cpeb1/Ptafr/Ptprm/Phactr1/Plcb1/Sema7a/Sdc2/Ccl27a/Rin2/Ntng2/App/Cd200r1/Pink1/Arap3/Cd274/Glipr2/Ets1/Rap2a/Dusp22/Ttbk2/Capn1/Ifitm1/Ppard/Ccl5/Rgcc/Camsap3/Abi3/Hbegf/P2rx4/Meak7/Mylk/Myadm/Mmp2/Plxna4/Syde1/Dnaja4/Epcam"
"GO:0048477","oogenesis",39,-0.493891262548832,-2.07239685118069,0.000167504929025644,0.00249363859558176,0.00212428447748311,717,"tags=36%, list=12%, signal=32%","Nanos1/Hfm1/Dmc1/Spdya/Aurka/Fbxo5/Ccnb1/Fmn2/Cdc25b/Brca2/Ptn/Trip13/Rps6ka2/Aspm"
"GO:0051785","positive regulation of nuclear division",20,-0.628568148327098,-2.26618504935986,0.000175096471760132,0.00259536934764802,0.00221094701867089,594,"tags=50%, list=10%, signal=45%","Nup62/Cdc20/Ska3/Camk2b/Fbxo5/Ube2c/Cenpe/Ska1/Rad51ap1/Nusap1"
"GO:0007249","canonical NF-kappaB signal transduction",113,0.352718760976437,1.85968706159596,0.000184058287393382,0.00271644644842647,0.00231409035556743,875,"tags=26%, list=14%, signal=22%","Cd74/Ror1/Tmem106a/Klf4/Pbld1/Tgm2/Ltb/Cd200/Tlr3/Traf1/Nod2/Relb/Rora/Tnip3/Pbld2/Trim30c/Prkn/Trim30b/Per1/Lurap1/Gprc5b/Lrrc25/Nkiras1/Nkiras2/Prmt2/Nod1/Pink1/Trim12a/Card11"
"GO:0051642","centrosome localization",10,-0.76120020445284,-2.16444428453478,0.000191493291103303,0.00280202149033209,0.00238699014686124,501,"tags=70%, list=8%, signal=64%","Ezr/Aurka/Ccdc141/Dlgap5/Mad2l1/Aspm/Gpsm2"
"GO:0061842","microtubule organizing center localization",10,-0.76120020445284,-2.16444428453478,0.000191493291103303,0.00280202149033209,0.00238699014686124,501,"tags=70%, list=8%, signal=64%","Ezr/Aurka/Ccdc141/Dlgap5/Mad2l1/Aspm/Gpsm2"
"GO:0040001","establishment of mitotic spindle localization",24,-0.588997771160637,-2.2304357117113,0.000232835100272644,0.00339245695035546,0.00288997116620603,1130,"tags=50%, list=19%, signal=41%","Mcph1/Zw10/Cdk5rap2/Enkd1/Cenpa/Plk1/Mad2l1/Sapcd2/Spdl1/Nusap1/Ndc80/Gpsm2"
"GO:0098609","cell-cell adhesion",252,0.279955569634569,1.67855558467219,0.000260248280883908,0.00377580556672247,0.00321653874366329,1030,"tags=27%, list=17%, signal=23%","Rap1gap/Slit2/Plpp3/Cd74/Ntng1/Loxl3/Ctla4/Jup/H2-Eb1/Klf4/Pcdhgb4/Igdcc4/Cd200/Il7/Sdc4/Nphs1/Robo1/H2-Aa/Elane/Arg1/Dlg2/Jam3/Nfkbiz/Scarf1/Sfn/Tjp3/H2-DMb2/Cdh23/Srf/Ephb4/Ccm2l/Mmrn1/Cadm1/Cd55/Pdcd1lg2/Pcdhgc4/Itgb3/Palld/Tnfrsf14/Nectin4/Cd86/Robo4/Thbs1/Zc3h12d/Ptafr/Ptprm/Magi1/Il12rb1/Ntng2/Cldn12/Cd276/Cd200r1/Icosl/Cd274/Clstn1/Ets1/Lax1/Card11/Socs1/Parp12/Dusp22/Il1rapl1/Capn1/Ccl5/Rgcc/Cd59b/Camsap3/Cd46"
"GO:0016072","rRNA metabolic process",94,-0.367383257596518,-1.9090069151677,0.000281441726752989,0.00406606106498833,0.00346380202013117,2801,"tags=85%, list=46%, signal=47%","Naf1/Mterf4/Tfb1m/Ebna1bp2/Myg1/Pop7/Nop9/Mphosph10/Ngdn/Riok1/Wdr55/Rbm34/Mphosph6/Gar1/Pin4/Tsr1/Dkc1/Mrto4/Heatr1/Ddx21/Lsm6/Urb1/Npm1/Sart1/Sde2/Ubtf/Nat10/Utp20/Eif6/Pdcd11/Ftsj3/Tcof1/Nol11/Wdr74/Ncl/Bysl/Smarca4/Exosc2/Pak1ip1/Trmt2b/Gtf2h5/Fbl/Wdr3/Ippk/Ddx49/Rrp1/Pa2g4/Pes1/Mrm2/Tsr2/Pih1d1/Npm3/Ddx11/Prkdc/Nhp2/Pwp1/Rexo4/Exosc5/Eri1/Rpp30/Snu13/Dis3/Mrm3/Nop2/Exosc7/Pop4/Eif4a3/Ddx27/Rrs1/Nol10/Suv39h1/Wdr46/Slfn9/Mrm1/Znhit3/Utp4/Ak6/Lyar/Ddx51/Rpusd2"
"GO:0043122","regulation of canonical NF-kappaB signal transduction",103,0.360994748363906,1.86750276221567,0.000307848770365512,0.00442888315013241,0.00377288342628409,1455,"tags=38%, list=24%, signal=29%","Cd74/Ror1/Tmem106a/Klf4/Pbld1/Tgm2/Ltb/Cd200/Tlr3/Traf1/Nod2/Rora/Tnip3/Pbld2/Trim30c/Prkn/Trim30b/Per1/Lurap1/Gprc5b/Nkiras1/Nkiras2/Prmt2/Nod1/Pink1/Trim12a/Card11/Trim12c/Irgm2/Tnfrsf11a/Trim30d/Uaca/Ikbke/Stat3/Stat1/Irak3/Tirap/Htr2b/Tnfrsf1a"
"GO:0008380","RNA splicing",136,-0.325644126396349,-1.7781128563386,0.000320646560380916,0.00459369800311405,0.00391328614320863,3037,"tags=84%, list=50%, signal=43%","Clasrp/Atxn7/Mfap1b/Mbnl2/Celf2/Syf2/Zbtb8os/Khdrbs1/Ivns1abp/Hnrnpu/Rnps1/Tcerg1/Hnrnpa1/Sf3a1/Bud31/Khdrbs3/Prpf3/Rbm38/Zmat2/Psip1/Prx/Tra2b/Rbm42/Snrpa/Larp7/Dyrk1a/Plrg1/Pabpc1/Rbm15/Snrpb/Hnrnpf/Phf5a/Sf3b5/Fastk/Zcchc8/Srsf2/Lsm6/Npm1/Sart1/Srsf3/Sde2/Crnkl1/Rbm8a/Gpkow/Ptbp1/Lsm3/Srsf4/Magoh/Taf12/Sf3a2/Tsen54/Cactin/Srpk1/Syncrip/Ncl/Lsm8/Snrpd1/Cwf19l1/Pabpc4/Usp39/Snrpd3/Lsm2/Clk3/Dhx9/Hnrnpul1/Srsf10/Dhx40/Tsen15/Sf3b2/Zfp830/Thoc5/Taf6l/Pdcd7/Ybx1/Xab2/Ddx39b/Wtap/Hnrnpul2/Hnrnpa3/Snrnp35/Smndc1/Upf3a/Pus1/Mbnl3/Grsf1/Snu13/U2af1/Smn1/Rbmx2/Prpf19/Raly/Prmt1/Eif4a3/Snrnp40/Sf3b4/Usp49/Ppil1/Gemin8/Ncbp2/Kat2a/Atxn7l3/Sart3/C1qbp/Snrpa1/Tfip11/Ttf2/Rbm11/Gemin6/Thoc3/Tssc4/Ppp1r8/Rbm44/Ppih/Alyref"
"GO:0022616","DNA strand elongation",24,-0.580182465370917,-2.1970536281012,0.000337036604809055,0.00480838889527586,0.0040961773330083,1280,"tags=62%, list=21%, signal=50%","Ruvbl2/Rfc3/Pold3/Gins1/Mcm7/Pole3/Mcm4/Pold2/Pcna/Mcm3/Pola1/Dna2/Nucks1/Lig1/Pole"
"GO:0051447","negative regulation of meiotic cell cycle",11,-0.713771323431911,-2.08973824767549,0.000396545447670058,0.00563390710714638,0.00479942098927159,745,"tags=64%, list=12%, signal=56%","Stk35/Pkmyt1/Fbxo5/Trip13/Rps6ka2/Knl1/Ttk"
"GO:0040013","negative regulation of locomotion",97,0.361727701565187,1.85836107672629,0.000431972073118154,0.00611186933205189,0.00520658814532581,1000,"tags=29%, list=16%, signal=24%","Slit2/Cd74/Nav3/Jup/Klf4/Cd200/Epha1/Robo1/Mcc/Tcaf1/Mmp28/Ppargc1a/Srf/Dbn1/Mmrn1/Robo4/Thbs1/Ptprm/Plcb1/Cd200r1/Arap3/Rap2a/Dusp22/St6gal1/Ryk/Ifitm1/Ppard/Rgcc"
"GO:0007281","germ cell development",116,-0.337317012072031,-1.80254820072751,0.000491310195230189,0.00692282349163855,0.0058974249555246,814,"tags=28%, list=13%, signal=25%","Cep131/Eed/Ica1l/Nanos1/Alms1/Catspere2/Cxcr4/Klc3/Slc26a6/Spag6l/Hfm1/Dmc1/Spdya/Tnk2/Drc7/Aurka/Fbxo5/Tuba8/Cep128/Ccnb1/Hmgb2/Chtf18/Ddias/Fmn2/Mns1/Cdc25b/Brca2/Ptn/Trip13/Brip1/Rps6ka2/Aspm/Cfap61"
"GO:0032506","cytokinetic process",22,-0.578829929317668,-2.12536074211497,0.000497709295159983,0.00698424846978599,0.00594975175534216,594,"tags=45%, list=10%, signal=41%","Stx2/Nup62/Kif20a/Racgap1/Ect2/Iqgap3/Aurkb/Kif20b/Anln/Cep55"
"GO:0072698","protein localization to microtubule cytoskeleton",23,-0.567086154017128,-2.1103899307605,0.000520344489905243,0.00727207972830838,0.00619494986692773,814,"tags=43%, list=13%, signal=38%","Cep131/Nup62/Aurka/Mid2/Cep72/Plk1/Stil/Kif20b/Ttk/Spag5"
"GO:0030336","negative regulation of cell migration",87,0.368390394883365,1.84957713910513,0.000529064243171995,0.00736388605130451,0.00627315797102952,1000,"tags=29%, list=16%, signal=24%","Slit2/Cd74/Nav3/Jup/Klf4/Cd200/Epha1/Robo1/Mcc/Tcaf1/Mmp28/Ppargc1a/Srf/Mmrn1/Robo4/Thbs1/Ptprm/Plcb1/Cd200r1/Arap3/Rap2a/Dusp22/Ifitm1/Ppard/Rgcc"
"GO:1902806","regulation of cell cycle G1/S phase transition",69,-0.407623532299981,-1.97661502539947,0.000536918618005267,0.00744295282611349,0.00634051349027315,1381,"tags=46%, list=23%, signal=36%","Ppp2r3d/Ctdsp1/Fam83d/Mblac1/Apex1/Bcl2/Rpa2/Tfdp1/Rbl1/Lsm11/Rfwd3/Dpf1/Csf1r/Cdkn2c/Ezh2/Dpf3/Psme3/Mtbp/Sass6/Ccne2/Dbf4/Cdkn1a/E2f1/Rrm1/Ccne1/E2f7/Stil/Rrm2/Pagr1a/Haspin/Kif14/Mlf1"
"GO:0007283","spermatogenesis",169,-0.299969296991348,-1.69965310603559,0.000555739138448829,0.00767278552439028,0.00653630370391216,817,"tags=25%, list=13%, signal=23%","Pnldc1/Cep131/Ica1l/Alms1/Catspere2/Cntln/Gal3st1/Klc3/Neurl4/Slc26a6/Hps1/Spag6l/Hfm1/Sass6/Slc19a2/Dmc1/Mycbpap/Spdya/Tnk2/Drc7/Spag4/Rad51c/Fancf/Tuba8/Cep128/Ccnb1/E2f1/Hmgb2/Rad18/Ndc1/Ddias/Racgap1/Mns1/Zfp41/Brca2/Trip13/Brip1/Cit/Cip2a/Spata32/Aspm/Cfap61/Tspan8"
"GO:0006284","base-excision repair",22,-0.57662006838893,-2.11724652509615,0.000565357104128427,0.00774732115519864,0.0065997992256073,1307,"tags=64%, list=22%, signal=50%","Rpa3/Apex1/Ung/Rpa2/Pcna/Rpa1/Pold1/Dna2/Lig1/Pole/Fen1/Polq/Mutyh/Neil3"
"GO:0010638","positive regulation of organelle organization",171,-0.298927284158744,-1.68464986077758,0.000565663051635415,0.00774732115519864,0.0065997992256073,888,"tags=25%, list=15%, signal=22%","Src/Gpr65/Cep295/Git1/Cdk5rap2/Ncaph2/Pkib/Ralb/Smc4/Sass6/Nup62/Ncapd3/Cdc20/Ska3/Bok/Camk2b/Aurka/Rtel1/Fbxo5/Ube2c/Crocc/Mapkapk5/Cdk1/Smc2/Fen1/Plk4/Cenpe/Mns1/Ska1/Ncaph/Ncapd2/Bub1/Vil1/Stil/Ncapg2/Rad51ap1/Sgo2a/Aurkb/Nusap1/Spag5/Ncapg/Gpsm2/Nek2"
"GO:0099537","trans-synaptic signaling",191,0.285036488087789,1.65075399360013,0.000603592754228461,0.0082338708783994,0.00701428191221247,1540,"tags=39%, list=25%, signal=30%","Ntng1/Shisa9/Nr3c2/Egr1/Kcnd3/Cacna2d2/Gria2/Stx11/Kcnip1/Cpeb3/Sncaip/Gabre/Unc13b/Chrm3/Rab3a/Dlg2/Grm1/Car7/Lzts1/Adrb2/Srf/Plcl1/Dbn1/Cadm1/Rph3al/Prkn/Syt11/Cacnb1/Dmxl2/P2rx7/Cpeb1/Slc30a1/Gucy1a1/Plcb1/Clmp/Pirb/Ntng2/App/Hnmt/Pink1/Clstn1/Myo6/Il1rapl1/Ophn1/Cplx2/Dlgap4/Star/Pclo/P2rx4/Ston2/Syde1/Cnrip1/Pla2g6/Brsk1/Cav2/Prkaca/Homer1/Cadps2/Gnal/Stat3/Cpeb2/Kif1b/Hrh2/Rara/Htr2b/Zdhhc17/Aph1c/Slc12a7/Tbc1d24/Chrnb1/Ncs1/Dmd/Tshz3/Vamp1/Stxbp1"
"GO:0003008","system process",424,0.232957408095456,1.49250430150289,0.000626735181628149,0.0085156399281539,0.00725431574056642,1649,"tags=36%, list=27%, signal=28%","Slit2/Ror1/Cbr3/Pkhd1l1/Gas6/Nr3c2/Jup/Egr1/Klf4/Pbld1/Kcnd3/Fzd4/Gria2/Kcnip1/Abcb1a/Cfap54/Ccl3/Cpeb3/Abcg3/Unc13b/Sulf2/Ndn/Npas3/Kcnk3/Chrm3/Nod2/Tnni2/Myom1/Rab3a/Slc16a2/Eps8l2/Cfap45/Lhcgr/Scn1b/Ccl4/Dlg2/Jam3/Grm1/Camta2/Pde2a/Thrb/Tjp3/Tspear/Tcf15/Adrb2/Cdh23/Pbld2/Srf/Dbn1/Chd7/Prkn/Syt11/Cacnb1/Cacna2d4/Dmxl2/Ctss/P2rx7/Lpin1/Nmb/Espn/Elavl4/Ptafr/Wnk3/Ptprm/Cdk18/Shroom4/Gucy1a1/Zfp418/Plcb1/Gpr155/Tbxas1/Pirb/Rtp4/Maged2/Pde1c/App/Lins1/Tmem38a/Sorbs2/Nkx2-3/Bbs10/Cmya5/Fxyd1/Slc11a2/Myo6/Klhl3/Adgrd1/Tbc1d8/Capn1/Ppard/Bfsp2/Rdh5/Kcnk6/Pclo/Coro2b/Elmod3/Hbegf/Rab11fip3/P2rx4/Mtg2/Ppcs/F11r/Mylk/Mmp2/Fos/Pla2g6/Chl1/Dnaaf3/Fbxo32/Brsk1/Kcnab1/Tnfrsf1b/Rab11fip1/Cyp7b1/Hoxa5/Homer1/Tnni3/Arhgef12/Il18/Gnal/Atp1b1/Stat1/Ankrd24/Hrh2/Gata3/S1pr1/Vegfc/Htr2b/Aph1c/Acss2/Tnfrsf1a/Tbc1d24/Il10ra/Chrnb1/Dmd/Slc15a2/Tshz3/Wdr47/Tmem38b/Shc1/Tas1r1/Sptbn4/Selenom/Acvr2a/Rapgef3/Nr4a1/Rbfox2/Ddit3/Slc27a1/Htr2a/Dram2/Btc/Cnnm4"
"GO:0030574","collagen catabolic process",11,0.71199488808586,2.10125536651821,0.000646280552883666,0.00874650044693151,0.00745098153543016,1140,"tags=73%, list=19%, signal=59%","Mmp15/Mmp16/Mmp28/Ctss/Ctsl/Mmp11/Mrc2/Mmp2"
"GO:0031109","microtubule polymerization or depolymerization",52,-0.423778517746907,-1.89620755775746,0.000660216435297922,0.00889992549000033,0.00758168148450286,880,"tags=38%, list=15%, signal=33%","Diaph3/Git1/Ska2/Pcnt/Cdk5rap2/Stmn1/Tubgcp6/Ska3/Fbxo5/Ckap2/Cdk1/Kif24/Tubg1/Ska1/Ccsap/Tpx2/Kif18a/Aurkb/Kif18b/Kif2c"
"GO:0046599","regulation of centriole replication",17,-0.629238137566824,-2.1288359763643,0.000673087216847752,0.00903784560975178,0.00769917307692516,1091,"tags=59%, list=18%, signal=48%","Kat2a/Mdm1/Cep295/Cdk5rap2/Alms1/Sass6/Nup62/Plk4/Stil/D7Ertd443e"
"GO:0042130","negative regulation of T cell proliferation",21,0.579230406147908,2.05292344108909,0.000712732206026107,0.00953279325559919,0.00812080979810174,840,"tags=48%, list=14%, signal=41%","Ctla4/Sdc4/H2-Aa/Arg1/Pdcd1lg2/Tnfrsf14/Cd86/Zc3h12d/Cd276/Cd274"
"GO:0000132","establishment of mitotic spindle orientation",21,-0.594970308526486,-2.17645235166082,0.000736189949973811,0.0098082271934254,0.00835544686208245,1130,"tags=52%, list=19%, signal=43%","Mcph1/Zw10/Cdk5rap2/Enkd1/Cenpa/Plk1/Mad2l1/Sapcd2/Spdl1/Ndc80/Gpsm2"
"GO:0070507","regulation of microtubule cytoskeleton organization",54,-0.436927253517882,-1.96681834904313,0.00074616937680244,0.00990265095415331,0.0084358847128501,906,"tags=39%, list=15%, signal=33%","Bora/Diaph3/Git1/Ska2/Rcc1/Cdk5rap2/Stmn1/Sass6/Nup62/Ska3/Ckap2/Tacc3/Plk1/Ska1/Ccsap/Stil/Tpx2/Kif18a/Aurkb/Spag5/Gpsm2"
"GO:0042742","defense response to bacterium",87,0.360030125674348,1.80760274720857,0.000786922412812163,0.0104031750635863,0.00886227191994515,1536,"tags=47%, list=25%, signal=36%","Gbp4/Gbp9/Hck/Wfdc2/Unc13b/Elane/Nod2/Rnase4/Nfkbiz/Sfn/Oas2/Isg15/Syt11/Iigp1/Oas3/Tnfrsf14/Wfdc18/P2rx7/Rab34/Slc30a1/Gimap6/Gbp6/Nod1/App/Gbp5/Pim1/Rnase6/Znfx1/Irgm2/Wfdc17/Casp4/Pglyrp2/Tfeb/Pla2g6/Il18/Oas1c/Tslp/Tirap/Tnfrsf1a/Slc15a2/Shc1"
